"","npp","vegc","soilc","litc","allc","allc_veg","rh"
"1902",64.8836098941926,1031.55848551671,2539.71177666733,494.668108237306,3034.37988490463,4065.93837042134,60.3500930253837
"1903",67.5435494541004,1032.42657958515,2540.05838604377,494.677866140861,3034.73625218463,4067.16283176978,60.3709179569497
"1904",69.5072995237257,1034.80871653939,2540.39112945931,495.026403185678,3035.41753264499,4070.22624918437,60.5865731693007
"1905",67.41077939396,1035.13012524691,2540.64197838222,495.063917298148,3035.70589568037,4070.83602092728,61.0455129750488
"1906",69.1997815266479,1035.76845176128,2541.02003051865,495.448378657287,3036.46840917594,4072.23686093722,61.7856150313942
"1907",69.663058207124,1037.53888723538,2541.87153550487,495.91849470353,3037.7900302084,4075.32891744378,60.7695366616208
"1908",68.5368144976435,1037.59433065949,2543.19853715978,495.936082831406,3039.13461999118,4076.72895065068,61.342962036072
"1909",68.0169094999757,1036.91643619485,2544.50370645718,495.765847880599,3040.26955433778,4077.18599053264,61.2597296144425
"1910",69.3406894310474,1037.56102284506,2545.35786319702,496.027462867995,3041.38532606501,4078.94634891007,61.7882305355806
"1911",68.3683184033954,1037.89173456127,2546.23022472554,495.871118927451,3042.10134365299,4079.99307821426,61.6047917789698
"1912",68.1445278800415,1038.82095619316,2546.99800513918,495.174525949899,3042.17253108908,4080.99348728224,61.1922731312271
"1913",67.4852510809398,1037.60896524023,2548.19307093982,495.353428587409,3043.54649952723,4081.15546476747,61.4987252083291
"1914",68.8069797822216,1038.45421964629,2548.385297311,495.090901549894,3043.47619886089,4081.93041850719,62.2461501933753
"1915",69.3300449337632,1039.01703122606,2548.61811459246,495.693796082951,3044.31191067541,4083.32894190148,62.0124899755533
"1916",69.3236377735825,1038.86256529207,2549.77500612704,496.600872807155,3046.37587893419,4085.23844422626,61.6365359481114
"1917",69.817598439565,1038.75953606995,2550.9167987761,498.120817865016,3049.03761664112,4087.79715271107,61.2839909679729
"1918",67.0715898298529,1037.50320176045,2551.55923607661,497.630061247815,3049.18929732443,4086.69249908488,61.8638118435696
"1919",67.7185949605004,1037.54051617469,2552.10950297798,496.857902776411,3048.96740575439,4086.50792192907,62.0978342983748
"1920",70.4973950043923,1039.5331719417,2553.07325841213,496.695129265116,3049.76838767725,4089.30155961895,62.0120182230412
"1921",71.3329260581119,1041.22383241962,2553.78218811212,496.929559086997,3050.71174719912,4091.93557961874,62.8379889617719
"1922",68.8459217444271,1040.78564491599,2554.81507693835,496.706148406507,3051.52122534485,4092.30687026085,62.7022758842759
"1923",69.3359918696495,1041.58418101908,2555.54779896147,495.882647202014,3051.43044616348,4093.01462718257,62.8700259180325
"1924",67.8518377031019,1040.51894467616,2555.92079738026,495.862941645248,3051.7837390255,4092.30268370166,62.3784610943469
"1925",69.8597822605508,1040.29203124829,2556.82637140005,496.701866308912,3053.52823770896,4093.82026895725,62.8541232924904
"1926",69.1323142678609,1041.45684826237,2557.02567156298,495.829874153092,3052.85554571608,4094.31239397844,62.8739213667709
"1927",69.5322013754473,1042.24233102977,2557.79351274552,495.43575785304,3053.22927059856,4095.47160162833,62.7678329043169
"1928",68.4686754421074,1042.12438729696,2558.30179145154,495.178795233368,3053.48058668491,4095.60497398188,62.4185852159055
"1929",66.8131925426083,1040.68363843275,2558.59617789204,495.086755195758,3053.6829330878,4094.36657152055,61.8427999715666
"1930",68.4686569324023,1040.58104821221,2558.87104878619,495.019387054838,3053.89043584103,4094.47148405324,62.6461182827966
"1931",70.2419009984118,1041.72136210154,2558.91823382733,495.400532030559,3054.31876585789,4096.04012795942,62.9667623752649
"1932",69.9012132317631,1042.73206986361,2558.97409805439,495.417932633713,3054.39203068811,4097.12410055172,63.2218377909871
"1933",69.0411910764329,1042.19169004309,2559.67894862314,496.195042905015,3055.87399152815,4098.06568157124,62.1966644520821
